zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1067.4989    7.7024448e-11    4.527213e-10    0    5.2482537e-09    0    0    0    0    7.8396993e-13    5.4392865e-12    1.4092527e-11    2.1774297e-11    3.2079411e-11    3.7095776e-11    3.6064076e-11    2.7736408e-11    3.556414e-13    2.5287832e-12    0    2.1866069e-11    4.0416886e-12    0    4.935865e-12    0    6.0996105e-12    0    1.1582918e-11    2.2136242e-10    0    0    0    0    0
1066.7755    7.7820821e-11    4.6102168e-10    0    5.4182209e-09    0    0    0    0    7.8951605e-13    5.4750001e-12    1.4180757e-11    2.190438e-11    3.2254693e-11    3.7284823e-11    3.6235742e-11    2.7848079e-11    3.5639789e-13    2.5419624e-12    0    2.1957465e-11    4.0608497e-12    0    4.9580828e-12    0    6.1274143e-12    0    1.1629909e-11    2.2245774e-10    0    0    0    0    0
1066.0522    7.8624021e-11    4.6983161e-10    0    5.5979359e-09    0    0    0    0    7.9514493e-13    5.5112485e-12    1.4270315e-11    2.2036435e-11    3.2432717e-11    3.7476909e-11    3.6410257e-11    2.796174e-11    3.571729e-13    2.5553506e-12    0    2.2050498e-11    4.0803262e-12    0    4.980678e-12    0    6.1556963e-12    0    1.1677765e-11    2.2357103e-10    0    0    0    0    0
1065.3288    7.9434118e-11    4.7916312e-10    0    5.787564e-09    0    0    0    0    8.0085735e-13    5.5480366e-12    1.4361214e-11    2.2170479e-11    3.2613502e-11    3.7672053e-11    3.6587637e-11    2.8077396e-11    3.5796635e-13    2.5689492e-12    0    2.2145173e-11    4.1001198e-12    0    5.003652e-12    0    6.1844583e-12    0    1.1726488e-11    2.2470238e-10    0    0    0    0    0
1064.6055    8.0251186e-11    4.890284e-10    0    5.9872712e-09    0    0    0    0    8.0665417e-13    5.5853692e-12    1.4453465e-11    2.2306528e-11    3.2797068e-11    3.7870273e-11    3.6767896e-11    2.8195056e-11    3.5877819e-13    2.5827594e-12    0    2.2241495e-11    4.1202321e-12    0    5.0270067e-12    0    6.2137025e-12    0    1.1776079e-11    2.258519e-10    0    0    0    0    0
1063.8821    8.1075297e-11    4.9943974e-10    0    6.1972233e-09    0    0    0    0    8.1253625e-13    5.6232516e-12    1.4547079e-11    2.2444599e-11    3.2983434e-11    3.807159e-11    3.6951051e-11    2.8314726e-11    3.596084e-13    2.5967828e-12    0    2.2339473e-11    4.1406651e-12    0    5.050744e-12    0    6.2434313e-12    0    1.1826544e-11    2.270197e-10    0    0    0    0    0
1063.1588    8.190653e-11    5.104096e-10    0    6.4175864e-09    0    0    0    0    8.1850449e-13    5.661689e-12    1.464207e-11    2.2584711e-11    3.3172624e-11    3.8276026e-11    3.7137121e-11    2.8436417e-11    3.6045694e-13    2.6110209e-12    0    2.2439113e-11    4.1614207e-12    0    5.074866e-12    0    6.2736473e-12    0    1.1877885e-11    2.2820591e-10    0    0    0    0    0
1062.4354    8.274496e-11    5.2195055e-10    0    6.6485265e-09    0    0    0    0    8.2455983e-13    5.7006871e-12    1.473845e-11    2.2726881e-11    3.336466e-11    3.8483605e-11    3.7326126e-11    2.8560137e-11    3.6132381e-13    2.6254755e-12    0    2.2540425e-11    4.1825012e-12    0    5.099375e-12    0    6.3043533e-12    0    1.1930106e-11    2.2941066e-10    0    0    0    0    0
1061.712    8.3590667e-11    5.3407529e-10    0    6.8902096e-09    0    0    0    0    8.3070323e-13    5.7402517e-12    1.4836234e-11    2.287113e-11    3.3559567e-11    3.869435e-11    3.7518084e-11    2.8685899e-11    3.6220899e-13    2.6401482e-12    0    2.2643417e-11    4.2039087e-12    0    5.1242735e-12    0    6.3355523e-12    0    1.1983213e-11    2.3063409e-10    0    0    0    0    0
1060.9887    8.444373e-11    5.4679667e-10    0    7.142802e-09    0    0    0    0    8.3693568e-13    5.7803887e-12    1.4935435e-11    2.3017477e-11    3.375737e-11    3.8908286e-11    3.7713019e-11    2.8813713e-11    3.6311251e-13    2.6550409e-12    0    2.2748099e-11    4.2256458e-12    0    5.149564e-12    0    6.3672475e-12    0    1.2037209e-11    2.3187634e-10    0    0    0    0    0
