zem    H2_20    H2_31    H2_42    H2_53    H2_64    H2_75    H2_86    H2_ALL    HD_10    HD_21    HD_32    HD_43    HD_54    HD_65    HD_76    HD_87    HD_v1j0_v0j1    HD_v1j1_v0j0    HD_v1j1_v0j2    HD_98    HD_v1j2_v0j1    HD_v1j2_v0j3    HD_v1j3_v0j2    HD_v1j3_v0j4    HD_v1j4_v0j3    HD_v1j4_v0j5    HD_109    HD_ALL    HeHp_10    HeHp_21    HeHp_32    HeHp_43    HeHp_ALL
1040.7348    3.8770339e-12    0    0    0    0    0    0    0    5.208402e-16    9.8606698e-15    0    0    0    0    0    0    0    0    0    0    0    2.1777461e-15    9.9184146e-14    4.4066286e-14    1.7381025e-13    3.4297528e-14    0    0    0    0    0    0    0
1040.0115    3.4436338e-12    0    0    0    0    0    0    0    5.2586189e-16    9.9520731e-15    0    0    0    0    0    0    0    0    0    0    0    2.2015282e-15    1.0021619e-13    4.4509389e-14    1.7558387e-13    3.4638162e-14    0    0    0    0    0    0    0
1039.2881    2.9983454e-12    0    0    0    0    0    0    0    5.3090948e-16    1.0044055e-14    0    0    0    0    0    0    0    0    0    0    0    2.2255574e-15    1.0125732e-13    4.4956231e-14    1.7737266e-13    3.4981612e-14    0    0    0    0    0    0    0
1038.5648    2.5409846e-12    0    0    0    0    0    0    0    5.3598256e-16    1.0136614e-14    0    0    0    0    0    0    0    0    0    0    0    2.2498364e-15    1.0230758e-13    4.5406833e-14    1.7917672e-13    3.5327893e-14    0    0    0    0    0    0    0
1037.8414    2.0713659e-12    0    0    0    0    0    0    0    5.4108065e-16    1.0229748e-14    0    0    0    0    0    0    0    0    0    0    0    2.2743679e-15    1.0336703e-13    4.5861217e-14    1.8099612e-13    3.5677019e-14    0    0    0    0    0    0    0
1037.118    1.5893028e-12    0    0    0    0    0    0    0    5.462033e-16    1.0323456e-14    0    0    0    0    0    0    0    0    0    0    0    2.2991546e-15    1.0443573e-13    4.6319404e-14    1.8283095e-13    3.6029007e-14    0    0    0    0    0    0    0
1036.3947    1.0946076e-12    0    0    0    0    0    0    0    5.5134999e-16    1.0417735e-14    0    0    0    0    0    0    0    0    0    0    0    2.3241993e-15    1.0551373e-13    4.6781416e-14    1.8468131e-13    3.638387e-14    0    0    0    0    0    0    0
1035.6713    5.8709125e-13    0    0    0    0    0    0    0    5.5652022e-16    1.0512584e-14    0    0    0    0    0    0    0    0    0    0    0    2.3495047e-15    1.0660108e-13    4.7247274e-14    1.8654726e-13    3.6741625e-14    0    0    0    0    0    0    0
1034.948    6.6563916e-14    0    0    0    0    0    0    0    5.6171345e-16    1.0607999e-14    0    0    0    0    0    0    0    0    0    0    0    2.3750737e-15    1.0769784e-13    4.7716998e-14    1.8842891e-13    3.7102286e-14    0    0    0    0    0    0    0
1034.2246    0    0    0    0    0    0    0    0    5.6692911e-16    1.0703978e-14    0    0    0    0    0    0    0    0    0    0    0    2.4009091e-15    1.0880406e-13    4.8190611e-14    1.9032632e-13    3.7465867e-14    0    0    0    0    0    0    0
1033.5013    0    0    0    0    0    0    0    0    5.7216661e-16    1.0800519e-14    0    0    0    0    0    0    0    0    0    0    0    2.4270137e-15    1.099198e-13    4.8668132e-14    1.922396e-13    3.7832384e-14    0    0    0    0    0    0    0
1032.7779    0    0    0    0    0    0    0    0    5.7742536e-16    1.0897618e-14    0    0    0    0    0    0    0    0    0    0    0    2.4533906e-15    1.1104511e-13    4.9149582e-14    1.9416881e-13    3.8201851e-14    0    0    0    0    0    0    0
1032.0546    0    0    0    0    0    0    0    0    5.8270471e-16    1.0995272e-14    0    0    0    0    0    0    0    0    0    0    0    2.4800425e-15    1.1218005e-13    4.9634983e-14    1.9611404e-13    3.8574282e-14    0    0    0    0    0    0    0
1031.3312    0    0    0    0    0    0    0    0    5.88004e-16    1.1093478e-14    0    0    0    0    0    0    0    0    0    0    0    2.5069726e-15    1.1332465e-13    5.0124353e-14    1.9807538e-13    3.8949691e-14    0    0    0    0    0    0    0
1030.6079    0    0    0    0    0    0    0    0    5.9332256e-16    1.1192232e-14    0    0    0    0    0    0    0    0    0    0    0    2.5341838e-15    1.1447899e-13    5.0617715e-14    2.000529e-13    3.9328094e-14    0    0    0    0    0    0    0
